CNPJ,ESPECIALIDADE
52492273000102,Brasileira
52541316000194,Brasileira
52554883000185,Brasileira | Cozinha regional | Italiana
52557445000170,Brasileira
52566821000193,Brasileira | Japonesa
52566821000274,Brasileira
52570741000101,Brasileira
52591087000112,Francesa
52592511000143,Brasileira
52601941000184,Argentina | Brasileira | Mexicana
52628430000156,Brasileira | Cozinha regional
52642145000190,Brasileira | Espanhola | Francesa
52651449000113,Brasileira
52652196000100,Brasileira | Cozinha regional
52673528000125,Brasileira
52676082000192,Brasileira
52691537000149,Alemã
52726969000148,Alemã | Italiana | Portuguesa
52738908000109,Asiática
52754277000103,Brasileira | Italiana | Portuguesa
52780302000123,Brasileira
52782074000120,Brasileira
52782761000146,Brasileira
52783682000150,Brasileira | Francesa | Italiana
52789703000144,Brasileira | Cozinha regional | Italiana
52825237000105,Brasileira
52884187000137,Brasileira
52909137000167,Brasileira | Cozinha regional
52915680000177,Brasileira
52917773000130,Brasileira | Italiana
52942964000152,Brasileira | Cozinha regional | Italiana
53034826000138,Brasileira
53042019000248,Brasileira
53106961000141,Brasileira
53117312000146,Brasileira | Cozinha regional | Japonesa
53117520000145,Brasileira
53139717000185,Brasileira
53146654000194,Brasileira
53150977000151,Brasileira
53157940000155,Brasileira
53175668000136,Brasileira
53176688000121,Brasileira
53177284000152,Brasileira
53183780000119,Brasileira | Italiana
53257874000195,Brasileira
53260866000106,Cozinha regional
53271031000143,Brasileira | Cozinha regional
53286361000102,Brasileira
53289136000120,Brasileira
53290126000104,Brasileira
53292335000197,Cozinha regional
53307226000104,Brasileira
53317329000147,Brasileira
53341104000126,Brasileira
53382758000106,Brasileira
53400035000184,Argentina
53404806000101,Brasileira
53455679000170,Brasileira
53512368000103,Portuguesa | Árabe
53516655000183,Brasileira | Italiana
53534684000330,Americana | Brasileira
53541913000262,Brasileira
53548408000169,Brasileira
53558879000158,Brasileira | Cozinha regional
53567790000158,Brasileira
53568269000135,Brasileira
53569056000128,Brasileira | Italiana
53574783000183,Cozinha regional
53575442000122,Brasileira
53591054000135,Cozinha regional
53620189000181,Alemã | Americana | Brasileira
53639155000139,Brasileira
53641405000175,Cozinha regional
53643033000116,Italiana
53749274000144,Brasileira
53759472000199,Italiana
53781028000170,Cozinha regional
53782451000194,Italiana
53785912000182,Brasileira
53786860000169,Brasileira | Cozinha regional | Portuguesa
53802837000110,Cozinha regional
53825897000159,Brasileira | Cozinha regional
53834852000140,Brasileira
53842226000104,Brasileira
53904144000139,Americana | Brasileira | Japonesa
53914841000170,Brasileira
53919093000119,Brasileira | Cozinha regional
53922544000177,Brasileira
53926543000109,Brasileira
53934466000120,Brasileira
53935168000155,Brasileira
53938844000144,Brasileira | Cozinha regional
53959178000120,Brasileira | Cozinha regional
53986554000176,Brasileira | Cozinha regional
54019376000177,Americana | Mexicana
54027709000100,Brasileira | Cozinha regional
54053780000167,Argentina | Brasileira
54058611000110,Brasileira
54070162000125,Brasileira | Cozinha regional
54082159000121,Brasileira
54121950000101,Italiana
54123071000100,Brasileira
54139197000173,Brasileira | Cozinha regional
54160194000111,Brasileira
54229526000177,Brasileira | Cozinha regional | Árabe
54236613000151,Brasileira
54237208000158,Brasileira | Cozinha regional
54247557000150,Brasileira
54251450000186,Brasileira
54263234000150,Brasileira
54271679000182,Brasileira
54291368000185,Brasileira
54302568000196,Brasileira | Cozinha regional
54337529000124,Alemã | Brasileira
54341510000151,Francesa
54342315000146,Brasileira
54344294000106,Argentina | Brasileira | Italiana
54365196000147,Brasileira
54366312000142,Brasileira | Italiana
54388325000112,Cozinha regional | Japonesa
54400500000140,Brasileira
54408555000104,Italiana
54412568000149,Brasileira
54424172000111,Brasileira
54433565000191,Brasileira | Cozinha regional
54469145000165,Brasileira
54501319000120,Brasileira
54530962000181,Brasileira
54546675000160,Brasileira
54592717000107,Brasileira
54602563000189,Brasileira
54614756000150,Portuguesa
54637840000199,Brasileira
54675397000140,Brasileira
54675606000156,Italiana
54712043000129,Brasileira | Cozinha regional | Italiana
54720929000114,Italiana
54745248000100,Americana
54750308000183,Brasileira | Espanhola
54764368000155,Cozinha regional
54795029000136,Francesa | Italiana
54847834000166,Brasileira
54891918000105,Brasileira
54904969000116,Brasileira
54923653000171,Brasileira | Cozinha regional
54960335000180,Brasileira
54991842000181,Brasileira | Cozinha regional
55029414000135,Brasileira | Cozinha regional
55064652000181,Brasileira
55065115000156,Brasileira | Cozinha regional
55072749000136,Americana
55080417000101,Portuguesa
55106290000144,Brasileira
55108277000124,Brasileira
55118267000170,Cozinha regional
55123043000156,Brasileira | Cozinha regional | Italiana
55127378000142,Cozinha regional
55143865000107,Brasileira
55172071000163,Americana | Brasileira
55204990000171,Brasileira
55208634000126,Italiana | Portuguesa
55233734000102,Portuguesa
55247524000173,Brasileira
55268230000128,Brasileira
55269667000186,Cozinha regional
55290623000138,Brasileira
55333313000153,Japonesa
55337051000103,Brasileira
55345785000126,Cozinha regional
55355749000143,Brasileira | Italiana
55406324000116,Brasileira
55410324000190,Asiática
55424880000115,Brasileira
55427464000170,Brasileira
55429791000161,Brasileira | Cozinha regional
55429982000123,Brasileira
55439196000107,Brasileira | Cozinha regional
55444481000116,Brasileira
55444769000190,Italiana
55471082000144,Cozinha regional
55475916000190,Brasileira
55487168000165,Brasileira
55497319000166,Brasileira | Cozinha regional
55517774000186,Brasileira
55531986000118,Brasileira | Cozinha regional | Espanhola
55532919000118,Brasileira
55533958000130,Brasileira
55552827000108,Brasileira | Cozinha regional
55575126000186,Japonesa
55580341000175,Brasileira
55596077000168,Brasileira
55606634000184,Brasileira
55626701000122,Brasileira
55631066000171,Cozinha regional
55646305000167,Portuguesa
55650293000144,Brasileira
55694812000176,Brasileira
55697877000175,Portuguesa
55699976000196,Brasileira
55706849000177,Cozinha regional
55713227000176,Portuguesa
55714696000100,Portuguesa
55715263000179,Cozinha regional | Italiana | Portuguesa
55718240000118,Brasileira
55761828000154,Brasileira
55770474000104,Japonesa
55772236000138,Brasileira
55800019000104,Cozinha regional
55807503000165,Portuguesa
55809120000126,Brasileira
55836967000108,Brasileira
55847697000122,Brasileira
55854456000100,Brasileira
55860334000127,Alemã | Brasileira | Cozinha regional
55869235000106,Americana | Brasileira | Cozinha regional
55869860000158,Brasileira
55887406000120,Japonesa
55887546000106,Brasileira
55887609000116,Brasileira
55887693000178,Brasileira
55897808000105,Brasileira
55900355000129,Cozinha regional
55903424000158,Portuguesa
55905318000103,Árabe
55943923000179,Brasileira
55943979000123,Brasileira
55954090000141,Brasileira | Espanhola | Italiana
55956813000141,Americana | Brasileira
55966660000113,Brasileira | Cozinha regional
55967631000176,Portuguesa
55975992000164,Brasileira
55976118000141,Japonesa
55980236000123,Brasileira | Italiana
55982568000147,Brasileira
55986873000107,Brasileira
55989338000100,Japonesa
55999648000105,Brasileira
56004970000110,Brasileira
56008645000125,Brasileira
56030929000118,Brasileira
56032602000185,Japonesa
56040345000123,Brasileira
56069773000189,Brasileira | Cozinha regional
56102655000125,Portuguesa
56147398000148,Brasileira
56169500000106,Japonesa
56210911000106,Brasileira | Cozinha regional | Francesa
56257376000130,Brasileira
56322028000108,Cozinha regional
56336188000106,Brasileira
56344444000107,Brasileira
56347147000107,Italiana
56348182000140,Americana | Brasileira | Italiana
56366071000167,Brasileira
56366524000155,Portuguesa
56379511000110,Cozinha regional
56379591000104,Portuguesa
56387039000168,Brasileira
56391025000118,Brasileira | Cozinha regional
56415688000125,Brasileira | Cozinha regional
56419947000196,Brasileira
56606298000132,Portuguesa
56607050000196,Brasileira
56633452000165,Brasileira
56686916000100,Brasileira
56755935000132,Brasileira | Cozinha regional | Japonesa
56872789000125,Brasileira
56877550000148,Brasileira | Cozinha regional
56905856000160,Brasileira
56909298000101,Brasileira
56910500000115,Brasileira
56932407000101,Brasileira
56945350000185,Brasileira
56965484000168,Argentina | Brasileira | Cozinha regional
56982870000168,Cozinha regional
56986510000134,Brasileira
57008735000189,Brasileira
57014798000148,Brasileira
57030113000157,Brasileira | Cozinha regional
57046413000124,Brasileira
57053414000104,Brasileira
57072315000161,Brasileira
57073069000162,Brasileira
57108451000164,Brasileira | Cozinha regional
57114759000112,Brasileira
57116574000147,Brasileira | Portuguesa
57124954000123,Brasileira
57153233000141,Cozinha regional
57154000000163,Brasileira | Cozinha regional | Portuguesa
57194264000140,Brasileira
57206964000108,Brasileira
57239546000117,Cozinha regional
57240144000132,Brasileira
57277805000102,Brasileira
57337907000168,Brasileira
57358147000175,Brasileira
57412729000192,Brasileira
57418776000143,Brasileira
57924771000192,Brasileira
61139143000173,Italiana
61208997000164,Brasileira | Cozinha regional | Italiana
61658282000103,Brasileira | Cozinha regional | Italiana
61737060000186,Asiática
61745592000246,Brasileira | Cozinha regional
62661814000396,Brasileira
62852074000103,Brasileira
63270896000220,Cozinha regional
63740237000129,Brasileira
65283244000174,Brasileira
66124389000195,Brasileira | Italiana | Japonesa
66225129000106,Cozinha regional
66272154000140,Brasileira
66436684000187,Brasileira | Cozinha regional | Árabe
68815141000104,Brasileira | Cozinha regional | Italiana
68974583000276,Americana
68974583000438,Americana
68974583000519,Americana
68974583000608,Americana
68974583000780,Americana
68974583000861,Americana
68974583000942,Americana
68974583001086,Americana
68974583001167,Americana
69626349000130,Brasileira
69890242000102,Cozinha regional
71125348000153,Brasileira
71375356000158,Italiana
73319576000190,Alemã | Brasileira
73478364000155,Cozinha regional
73917106000128,Brasileira
74552068004611,Brasileira
74552068004700,Brasileira
74552068004883,Brasileira
74552068004964,Brasileira
74552068005006,Brasileira
78116670000831,Asiática | Brasileira | Cozinha regional
78116670000912,Asiática | Brasileira | Cozinha regional
78116670001137,Asiática | Brasileira | Cozinha regional
78116670001218,Asiática | Brasileira | Cozinha regional
78116670001480,Asiática | Brasileira | Cozinha regional
79128492000155,Brasileira
81570020000108,Alemã
81777989000146,Brasileira
82878034000148,Brasileira
83765289000167,Italiana
84261254000153,Brasileira | Cozinha regional | Italiana
84704410000618,Alemã | Brasileira | Cozinha regional
86741550000187,Brasileira
87854006000619,Brasileira
87854006000880,Brasileira
89484356000151,Brasileira | Cozinha regional
90072844000130,Brasileira
90208786000120,Brasileira
90455098000164,Brasileira
91779629000137,Brasileira
92211671000110,Brasileira
92673904000104,Brasileira
94382371000129,Brasileira
96224407000171,Brasileira | Cozinha regional | Árabe
00058733000187,Brasileira | Italiana
00071556000179,Brasileira
00071556000250,Brasileira
00071556000411,Brasileira
00071556000500,Brasileira
00071556000683,Brasileira
00071556000764,Brasileira
00076945000197,Alemã | Cozinha regional
00090226000120,Alemã
00092042000108,Italiana
00112535000154,Brasileira
00114339000119,Brasileira
00118884000183,Brasileira | Cozinha regional
00128480000170,Brasileira
00152802000117,Brasileira | Cozinha regional
00155300000140,Brasileira | Cozinha regional | Italiana
00177797000105,Brasileira | Cozinha regional
00200532000172,Alemã | Brasileira | Italiana
00200532000253,Alemã | Cozinha regional | Italiana
00202998000107,Brasileira | Italiana
00203502000209,Brasileira
00204784000170,Brasileira
00212516000108,Brasileira
00219965000170,Brasileira | Cozinha regional | Italiana
00239275000182,Italiana
00243756000161,Brasileira
00256719000198,Cozinha regional
00261786000109,Brasileira
00273143000177,Cozinha regional
00273867000110,Brasileira
00273913000181,Brasileira
00282468000116,Brasileira
00303342000180,Brasileira
00305569000165,Brasileira | Italiana
00309002000167,Brasileira
00317120000117,Brasileira
00346894000176,Brasileira
00348304000144,Brasileira
00361359000194,Brasileira
00385855000188,Cozinha regional
00404833000118,Cozinha regional
00448119000121,Cozinha regional
00467505000160,Brasileira
00478186000199,Brasileira
00508669000199,Italiana
00539913000180,Alemã | Brasileira | Cozinha regional
00550709000160,Italiana
00586415000199,Brasileira
00591911000130,Brasileira
00594004000145,Brasileira
00607061000111,Brasileira
00610350000765,Brasileira
00610350001494,Brasileira
00610350002032,Brasileira
00635980000107,Brasileira | Cozinha regional
00646891000158,Cozinha regional
00678860000189,Brasileira
00687681000108,Brasileira | Cozinha regional | Francesa
00701583000188,Brasileira
00752534000174,Brasileira | Cozinha regional | Italiana
00754980000118,Cozinha regional
00755225000158,Brasileira
00800492000108,Brasileira
00816847000149,Cozinha regional
00817991000108,Alemã | Brasileira
00823454000162,Cozinha regional
00826357000123,Cozinha regional
00832563000146,Brasileira
00849393000102,Cozinha regional
00850691000112,Brasileira | Cozinha regional
00861041000172,Brasileira
00877260000140,Brasileira
00877761000983,Brasileira
00883424000141,Brasileira
00900578000102,Brasileira
00950712000171,Brasileira
00960690000120,Brasileira
00964231000115,Cozinha regional | Italiana
00967596000101,Cozinha regional
00972919000147,Cozinha regional
00979876000121,Brasileira
00987902000163,Brasileira | Italiana
00991057000108,Brasileira
00993836000134,Brasileira
00995120000176,Brasileira
01011855000180,Brasileira
01026561000122,Brasileira
01031115000106,Brasileira
01031452000101,Cozinha regional
01047648000186,Brasileira
01068334000160,Cozinha regional
01083241000104,Cozinha regional | Italiana
01100994000180,Brasileira | Cozinha regional
01114627000136,Cozinha regional | Portuguesa
01117005000161,Cozinha regional
01135824000131,Brasileira
