CNPJ,ESTABELECIMENTO
22865292000168,Restaurante
22870140000153,Restaurante
22873519000117,Restaurante
22892298000124,Similar
22902259000160,Restaurante
22915654000188,Restaurante
22917973000122,Cafeteria
22932687000640,Restaurante
22934504000111,Similar
22937673000105,Similar
22940371000196,Restaurante
22953899000108,Restaurante
22966404000177,Restaurante
22985474000172,Restaurante
23003410000191,Restaurante
23005285000159,Similar
23054151000128,Restaurante
23074588000123,Similar
23076589000107,Restaurante
23096955000190,Bar
23108611000153,Similar
23110226000140,Similar
23119117000194,Similar
23158492000143,Similar
23160459000158,Restaurante
23168526000180,Restaurante
23171656000172,Restaurante
23178737000102,Restaurante
23182283000135,Restaurante
23184570000184,Restaurante
23189518000110,Restaurante
23206673000106,Cafeteria
23206768000111,Similar
23210357000108,Similar
23224573000102,Similar
23232870000191,Similar
23244110000102,Restaurante
23248922000118,Restaurante
23268632000136,Similar
23274106000189,Restaurante
23278672000169,Bar
23281782000180,Restaurante
23286118000123,Restaurante
23290299000161,Restaurante
23310607000416,Similar
23314088000111,Restaurante
23317302000193,Restaurante
23318070000198,Similar
23322926000107,Similar
23329660000116,Similar
23351477000117,Similar
23352716000153,Cafeteria
23357901000130,Restaurante
23361465000173,Similar
23361738000180,Bar
23370744000101,Bar
23371429000271,Restaurante
23374666000105,Restaurante
23374673000107,Cafeteria
23375612000164,Restaurante
23382158000179,Restaurante
23393378000106,Restaurante
23412313000152,Bar
23420484000123,Restaurante
23422233000188,Similar
23425367000152,Cafeteria
23432745000125,Restaurante
23445532000138,Similar
23458936000166,Restaurante
23468571000150,Cafeteria
23472549000184,Restaurante
23472549000427,Restaurante
23482190000126,Restaurante
23483921000158,Similar
23492574000120,Bar
23495156000196,Bar
23501332000155,Restaurante
23502676000189,Similar
23504926000110,Similar
23511894000180,Restaurante
23524300000175,Restaurante
23528238000190,Similar
23543053000154,Restaurante
23548729000100,Bar
23549539000108,Bar
23550419000112,Restaurante
23558515000107,Similar
23565524000125,Restaurante
23570383000139,Bar
23574525000136,Restaurante
23597465000177,Restaurante
23602993000177,Restaurante
23602993000410,Restaurante
23611803000188,Restaurante
23611803000269,Restaurante
23625455000106,Restaurante
23661552000146,Similar
23672053000154,Restaurante
23678082000123,Restaurante
23682251000107,Restaurante
23725585000102,Bar
23736404000143,Restaurante
23739231000117,Restaurante
23745085000132,Restaurante
23745245000143,Restaurante
23761318000190,Restaurante
23784780000103,Restaurante
23792429000164,Restaurante
23792429000407,Restaurante
23794000000106,Restaurante
23797856000135,Restaurante
23800019000380,Restaurante
23800019000460,Restaurante
23807790000117,Restaurante
23814343000195,Cafeteria
23817910000167,Similar
23829105000153,Restaurante
23841954000122,Similar
23845824000168,Restaurante
23846633000110,Restaurante
23887274000140,Cafeteria
23888835000125,Restaurante
23889634000142,Restaurante
23892815000128,Bar
23898866000167,Restaurante
23915863000194,Bar
23926416000130,Similar
23927285000106,Restaurante
23937185000160,Restaurante
23956921000128,Similar
23972095000100,Similar
23972150000162,Restaurante
23976120000124,Similar
23994812000103,Bar
24000644000148,Bar
24000682000109,Similar
24021962000195,Restaurante
24021962000357,Restaurante
24024413000174,Restaurante
24025610000108,Restaurante
24035175000100,Restaurante
24042175000120,Restaurante
24044524000142,Restaurante
24044524000223,Restaurante
24050814000107,Restaurante
24064574000191,Restaurante
24067539000126,Restaurante
24079574000165,Restaurante
24099714000167,Restaurante
24111861000105,Restaurante
24117739000146,Restaurante
24137280000142,Similar
24146577000174,Similar
24150434000136,Bar
24164114000135,Restaurante
24174360000178,Restaurante
24193839000151,Restaurante
24209787000164,Restaurante
24216324000120,Cafeteria
24220512000121,Restaurante
24221398000154,Similar
24224375000101,Similar
24228864000123,Restaurante
24240299000110,Restaurante
24245061000187,Cafeteria
24251953000190,Similar
24260568000100,Restaurante
24261322000152,Restaurante
24273284000158,Bar
24284626000135,Restaurante
24286238000193,Bar
24294591000115,Restaurante
24308647000143,Restaurante
24310169000106,Restaurante
24314777000199,Restaurante
24332034000141,Bar
24336819000192,Restaurante
24353371000115,Restaurante
24355021000198,Bar
24357753000117,Similar
24357807000144,Restaurante
24377902000100,Bar
24382873000174,Similar
24386668000187,Restaurante
24388543000196,Cafeteria
24390068000192,Restaurante
24390068000354,Restaurante
24399686000101,Similar
24402840000149,Restaurante
24404155000151,Restaurante
24409962000167,Restaurante
24424661000102,Restaurante
24427303000153,Restaurante
24435764000178,Cafeteria
24437757000105,Restaurante
24454133000104,Similar
24463653000175,Restaurante
24467871000188,Restaurante
24483121000280,Restaurante
24486992000177,Similar
24494273000106,Similar
24502938000178,Restaurante
24505549000104,Similar
24526031000149,Restaurante
24542489000272,Cafeteria
24544155000157,Restaurante
24546232000108,Restaurante
24546827000163,Cafeteria
24551585000104,Bar
24556883000189,Restaurante
24563620000105,Similar
24575290000160,Restaurante
24585176000110,Restaurante
24588663000137,Similar
24593697000110,Restaurante
24595515000140,Cafeteria
24595745000109,Similar
24602404000113,Restaurante
24610658000183,Restaurante
24610658000264,Restaurante
24610658000345,Restaurante
24616472000131,Restaurante
24618574000196,Similar
24630370000170,Restaurante
24632430000194,Restaurante
24636379000199,Restaurante
24637898000171,Bar
24651347000162,Restaurante
24671736000150,Bar
24674523000181,Cafeteria
24681474000104,Restaurante
24688232000142,Bar
24701584000190,Restaurante
24702537000161,Similar
24705174000118,Bar
24714019000168,Restaurante
24719250000144,Restaurante
24727033000104,Similar
24728762000177,Similar
24731699000128,Restaurante
24737615000163,Restaurante
24754782000112,Restaurante
24762554000194,Restaurante
24762554000437,Restaurante
24762554000780,Restaurante
24762554000860,Restaurante
24762554000941,Restaurante
24762554001166,Restaurante
24762554001247,Restaurante
24778278000152,Restaurante
24779820000191,Restaurante
24789355000170,Restaurante
24795402000198,Restaurante
24812806000142,Restaurante
24813629000119,Bar
24824488000130,Similar
24842886000189,Similar
24846098000160,Restaurante
24851379000101,Similar
24868315000113,Restaurante
24874589000115,Restaurante
24876903000107,Restaurante
24896166000104,Bar
24902486000111,Restaurante
24904467000124,Similar
24919336000110,Restaurante
24922456000177,Similar
24923189000152,Bar
24939021000135,Similar
24980177000160,Restaurante
24995629000187,Restaurante
25003299000169,Similar
25017376000130,Restaurante
25021414000128,Similar
25024869000288,Bar
25025191000177,Restaurante
25040766000120,Cafeteria
25053103000140,Similar
25058899000124,Restaurante
25058899000205,Restaurante
25058899000396,Restaurante
25058899000558,Restaurante
25058899000639,Restaurante
25058899000710,Restaurante
25058899000809,Restaurante
25058899001104,Restaurante
25058899001287,Restaurante
25058899001368,Restaurante
25058899001449,Restaurante
25058899001520,Restaurante
25058899001600,Restaurante
25058899001791,Restaurante
25058899001872,Restaurante
25058899001953,Restaurante
25058899002097,Restaurante
25058899002178,Restaurante
25058899002259,Restaurante
25058899002330,Restaurante
25058899002410,Restaurante
25058899002500,Restaurante
25058899002682,Restaurante
25058899002763,Restaurante
25058899002844,Restaurante
25058899002925,Restaurante
25092715000142,Restaurante
25100778000101,Restaurante
25104623000135,Similar
25111116000129,Bar
25111841000105,Restaurante
25113224000130,Restaurante
25114129000151,Similar
25115891000152,Similar
25116219000181,Restaurante
25123642000109,Restaurante
25126308000109,Similar
25138781000106,Restaurante
25141006000100,Restaurante
25142640000167,Restaurante
25144925000137,Similar
25158404000139,Similar
25158649000166,Bar
25160395000110,Bar
25166111000101,Similar
25195239000195,Restaurante
25200864000188,Restaurante
25201292000151,Bar
25203083000147,Restaurante
25206412000103,Restaurante
25225847000103,Cafeteria
25228904000108,Restaurante
25234249000192,Similar
25234703000105,Similar
25246434000105,Similar
25249722000105,Restaurante
25278154000170,Restaurante
25284606000127,Bar
25290646000181,Bar
25292663000158,Restaurante
25306606000180,Bar
25311480000132,Similar
25314172000160,Similar
25314172000241,Restaurante
25321634000177,Restaurante
25330157000106,Restaurante
25337418000110,Restaurante
25338073000119,Cafeteria
25355464000141,Restaurante
25356394000146,Similar
25362579000163,Restaurante
25391885000128,Restaurante
25401968000150,Restaurante
25403824000133,Restaurante
25404112000139,Similar
25415128000147,Similar
25422214000187,Restaurante
25476887000110,Restaurante
25533771000175,Similar
25629130000119,Restaurante
25683919000158,Restaurante
25711748000123,Restaurante
25758210000174,Restaurante
25858663000172,Cafeteria
25937012000178,Restaurante
25967181000150,Similar
25970982000175,Cafeteria
25993301000194,Restaurante
26004937000129,Restaurante
26008444000167,Restaurante
26015068000138,Bar
26018841000110,Bar
26048689000118,Restaurante
26051075000195,Similar
26051538000119,Similar
26052576000277,Restaurante
26055505000147,Bar
26059705000178,Restaurante
26069033000181,Cafeteria
26080710000162,Restaurante
26084516000155,Restaurante
26109060000130,Restaurante
26109919000454,Cafeteria
26111783000174,Restaurante
26113764000187,Restaurante
26115125000150,Restaurante
26119069000122,Restaurante
26122893000131,Restaurante
26136220000130,Restaurante
26157398000168,Restaurante
26165154000127,Restaurante
26176030000147,Similar
26181218000183,Restaurante
26184014000104,Restaurante
26201282000189,Bar
26205578000178,Restaurante
26205578000259,Restaurante
26243424000170,Restaurante
26246586000162,Restaurante
26247727000161,Cafeteria
26248929000128,Bar
26252005000103,Restaurante
26256992000106,Restaurante
26262933000140,Restaurante
26267411000131,Restaurante
26273405000197,Similar
26273692000135,Similar
26280731000121,Restaurante
26289270000158,Restaurante
26299317000164,Restaurante
26300328000117,Restaurante
26305259000134,Restaurante
26308777000101,Restaurante
26311242000190,Bar
26317840000176,Cafeteria
26338860000123,Restaurante
26343364000168,Restaurante
26348522000172,Bar
26350733000140,Restaurante
26363442000196,Restaurante
26365788000123,Similar
26366611000141,Restaurante
26371932000134,Similar
26375850000168,Similar
26379043000113,Restaurante
26391960000113,Similar
26398577000197,Similar
26402378000105,Restaurante
26426067000186,Restaurante
26431481000183,Restaurante
26433545000185,Restaurante
26435289000165,Restaurante
26451043000187,Similar
26465193000140,Bar
26467573000113,Bar
26470995000148,Similar
26477673000120,Cafeteria
26478901000187,Similar
26481850000142,Similar
26482774000190,Restaurante
26483528000152,Restaurante
26497457000147,Bar
26499078000196,Bar
26507023000180,Restaurante
26514238000129,Restaurante
26514519000181,Cafeteria
26521219000120,Bar
26522215000166,Cafeteria
26527006000105,Restaurante
26531312000115,Restaurante
26538185000186,Bar
26545290000142,Similar
26561905000124,Restaurante
26567136000171,Bar
26571036000119,Restaurante
26575089000108,Restaurante
26575116000142,Bar
26579934000113,Restaurante
26586751000125,Bar
26591816000120,Restaurante
26609557000118,Restaurante
26616774000135,Restaurante
26616774001026,Restaurante
26636908000180,Restaurante
26651269000121,Bar
26655750000195,Restaurante
26656084000100,Bar
26669052000149,Restaurante
26677233000117,Bar
26684660000122,Restaurante
26688247000136,Restaurante
26689335000152,Restaurante
26698735000124,Similar
26702737000140,Restaurante
26706112000156,Bar
26709091000122,Cafeteria
26711021000109,Restaurante
26713716000120,Similar
26713774000153,Bar
26714053000168,Restaurante
26715667000164,Restaurante
26716832000950,Restaurante
26721490000109,Restaurante
26722357000177,Restaurante
26722776000109,Restaurante
26736431000104,Restaurante
26736904000173,Restaurante
26773765000158,Similar
26775505000111,Similar
26775937000122,Restaurante
26784327000195,Cafeteria
26798439000103,Similar
26815248000102,Similar
26815250000173,Bar
26816518000191,Restaurante
26828534000102,Restaurante
26829109000120,Restaurante
26833042000105,Restaurante
26835378000107,Restaurante
26836131000105,Restaurante
26838237000130,Restaurante
26838489000169,Restaurante
26838880000163,Similar
26843808000124,Similar
26861618000130,Bar
26865627000107,Cafeteria
26874997000100,Cafeteria
26877173000186,Restaurante
26890553000150,Restaurante
26904999000197,Restaurante
26915408000187,Restaurante
26918883000107,Restaurante
26925748000199,Restaurante
26935380000140,Restaurante
26941278000157,Restaurante
26942174000167,Restaurante
26943195000105,Restaurante
26951333000190,Restaurante
26952144000131,Similar
26954570000104,Similar
26955824000109,Restaurante
26964488000160,Bar
26969710000118,Restaurante
26974404000170,Bar
26975129000109,Similar
26995288000175,Restaurante
26995984000181,Restaurante
27002993000197,Bar
27005930000194,Restaurante
27007201000177,Restaurante
27011739000155,Restaurante
27012551000121,Restaurante
27017305000162,Restaurante
27025416000110,Restaurante
27033005000177,Restaurante
27056172000133,Bar
27070512000180,Restaurante
27078033000100,Restaurante
27081381000137,Restaurante
27083251000133,Cafeteria
27096894000111,Restaurante
27096894000383,Restaurante
27096894000707,Restaurante
27096894001274,Restaurante
27096894001860,Restaurante
27096894002165,Restaurante
27100382000181,Restaurante
27100746000123,Restaurante
27128064000129,Similar
27129468000137,Cafeteria
27131248000148,Restaurante
27134369000143,Restaurante
27139902000160,Restaurante
27139902000240,Restaurante
27139902000321,Restaurante
27139902000593,Restaurante
27139902000755,Restaurante
27140053000164,Similar
27159105000144,Cafeteria
27161159000144,Similar
27178851000185,Restaurante
27181933000189,Restaurante
27208747000196,Restaurante
27217671000165,Cafeteria
27222297000196,Cafeteria
27234175000110,Restaurante
27248734000140,Bar
27271216000148,Similar
27273959000157,Restaurante
